Location,Price_Period,Date_Added_Updated,Description,Serviced
Peace Estate Baruwa Ipaja Lagos,"700,000/year","  Updated 02 Jan 2023, Added 02 Aug 2022 ", FOR RENT: To Let A standard Executive 3 Bedroom Flat In a very good and security con.. Read more ,
Unique Estate Baruwa Ipaja Lagos,"500,000/year","  Updated 02 Jan 2023, Added 02 Aug 2022 "," FOR RENT: To Let A Nicely Built 2 BEDROOM FLAT that is all tiled, all round PVC, on.. Read more ",
Boys Town Boys Town Ipaja Lagos,"1,000,000/year","  Updated 02 Jan 2023, Added 05 Sep 2022 ", FOR RENT: For Rent A Newly Built 2 bedroom Apartment in an estate. Property has all rou.. Read more ,
P&t Estate Ipaja Ipaja Lagos,"1,000,000/year","  Updated 02 Jan 2023, Added 16 Sep 2022 ", FOR RENT: To Let A Neatly Built 2Bedroom Apartment with modern facilities. Rent 1m.. Read more ,
Aboru Iyana Ipaja Ipaja Lagos,"550,000/year","  Updated 02 Jan 2023, Added 01 Aug 2022 ", FOR RENT: To Let A Newly built 2bedroom flat in a very good and conducive environment. E.. Read more ,Newly Built
A.i.t Alagbado Abule Egba Lagos,"400,000/year","  Updated 02 Jan 2023, Added 23 Aug 2022 ", FOR RENT: To Let A Newly Built 7 numbers of Mini Flat and 4 numbers of 2bedroom Flat .. Read more ,
"Diamond Estate, Command Abule Egba Abule Egba Lagos","900,000/year","  Updated 02 Jan 2023, Added 22 Aug 2022 "," FOR RENT: To Let A Newly Built 2bedroom Flat that is Fenced,Gated, has Water. Property .. Read more ",
A.i.t Estate Alagbado Abule Egba Lagos,"700,000/year","  Updated 02 Jan 2023, Added 22 Aug 2022 ", FOR RENT: To Let A Standard Built and Very Spacious and Decent 2bedroom Flat that is.. Read more ,
Ikate Lekki Lagos,"8,500,000/year","  Updated 27 Dec 2022, Added 01 Dec 2022 ", FOR RENT: NOW LETTING 4 bedroom fully detached duplex with bq for rent at Abiola court 1.. Read more ,Serviced
Oniru Victoria Island Lagos,"9,000,000/year","  Updated 27 Dec 2022, Added 01 Dec 2022 "," FOR RENT: NOW LETTING Clean 4 bedroom terrace duplex with a bq, Gym and Swimming Pool .. Read more ",Serviced
Chevron Lekki Lagos,"5,000,000/year","  Updated 14 Dec 2022, Added 04 Sep 2022 ", FOR RENT: LUXURY VERY SPACIOUS 4 BEDROOM TERRACE HOUSE LOCATED IN A MINI ESTATE LOCATIO.. Read more ,
Osapa Estate Osapa London Lekki Lagos,"3,500,000/year","  Updated 05 Dec 2022, Added 01 Dec 2022 ", FOR RENT: Flat / Apartment for rent Osapa Estate Osapa london Lekki Lagos.. Read more ,ServicedNewly Built
Osapa London Lekki Lagos,"1,200,000/year","  Updated 05 Dec 2022, Added 25 Nov 2022 ", FOR RENT: Flat / Apartment for rent Osapa london Lekki Lagos.. Read more ,Serviced
Osapa Osapa London Lekki Lagos,"2,700,000/year","  Updated 05 Dec 2022, Added 25 Nov 2022 ", FOR RENT: Flat / Apartment for rent Osapa Osapa london Lekki Lagos.. Read more ,ServicedNewly Built
Awobo Igbogbo Ikorodu Lagos,"350,000/year","  Updated 01 Dec 2022, Added 17 Nov 2022 ", FOR RENT: Well mentained 2 bedroom flat at a decent and well developed neighborhood and s.. Read more ,
 Ikoyi S.w Ikoyi Lagos,"32,000/sqm","  Updated 18 Oct 2022, Added 05 Sep 2022 "," FOR RENT: 130sqm Open Plan Office Space , with 2 toilet, fitted ACs, modern elevator and a.. Read more ",
"Opposite Williams Estate, Ogba. Oke Ira Ogba Lagos","300,000/year","  Updated 18 Oct 2022, Added 25 Jul 2022 ", FOR RENT: Tastefully finished executive single one room self contain with pre paid meter e.. Read more ,
"Progressive Estate,ojodu Abiodun Area. Berger Ojodu Lagos","150,000/year","  Updated 18 Oct 2022, Added 23 Jul 2022 ", FOR RENT: Tastefully finished executive single one room self contain with pre paid meter e.. Read more ,
Progressive Estate Berger Ojodu Lagos,"150,000/year","  Updated 18 Oct 2022, Added 09 Aug 2022 ", FOR RENT: Well finished executive single one room self contain with pre paid meter etc at .. Read more ,
"Beside Irekpodu Estate, Ojodu Abiodun. Berger Ojodu Lagos","350,000/year","  Updated 18 Oct 2022, Added 27 Jul 2022 ", FOR RENT: Tastefully renovated executive single one room self contain with personal pre pa.. Read more ,
Ojodu Bus Stop. Berger Ojodu Lagos,"650,000/year","  Updated 18 Oct 2022, Added 29 Jul 2022 "," FOR RENT: Very spacious and clean shop/office space with personal toilet,pre paid meter et.. Read more ",
Ojodu Abiodun Area. Berger Ojodu Lagos,"250,000/year","  Updated 18 Oct 2022, Added 12 Aug 2022 ", FOR RENT: Very spacious and clean executive single one room self contain with pre paid met.. Read more ,
Opposite Excellence Hotel. Aguda(ogba) Ogba Lagos,"300,000/year","  Updated 18 Oct 2022, Added 25 Jul 2022 ", FOR RENT: Tastefully finished executive single one room self contain with pre paid meter e.. Read more ,
"Alawode Street, Kilo, Ikate, Surulere Lagos","3,000,000","  Updated 02 Aug 2022, Added 29 Apr 2022 "," FOR RENT: STILL AVAILABLE: NEW, exquisitely finished, and very spacious 3Bedroom flat.. Read more ",
Off Oregun Estate Oregun Ikeja Lagos,"500,000/year","  Updated 22 May 2022, Added 20 May 2022 ", FOR RENT: TO LET : VERY LOVELY ROOM SELF CON FOR YOU IN AN ESTATE AT OREGUN IKEJA VERY GOO.. Read more ,
Off Allen Avenue Allen Avenue Ikeja Lagos,"500,000/year","  Updated 22 May 2022, Added 01 May 2022 ", FOR RENT: A VERY NEAT ROOM SELF CON AT OFF ALLEN AVENUE IN A GOOD AND SECURED ENVIRONMENT... Read more ,
Olowora Ojodu Lagos,"300,000",  Added 08 Apr 2021 , FOR RENT: Self Contain Flat / Apartment for rent Olowora Ojodu Lagos.. Read more ,
Lerato Ahmadiyya Abule Egba Abule Egba Lagos,"250,000",  Added 04 Jan 2021 , FOR RENT: Newly Built Mini Flat In A Serene Environment Features All tiles Prepaid met.. Read more ,FurnishedNewly Built
2nd Toll Gate Lekki Lagos,"3,000,000",  Added 10 Aug 2020 ," FOR RENT: 4bedroom terrace duplex with all rooms en-suite, fitted kitchen, video door bell.. Read more ",Serviced
Ebute Metta Ebute Metta Yaba Lagos,"800,000",  Added 03 Aug 2020 , FOR RENT: Lovely.. Read more ,Newly Built
Chevy View Estate Chevron Lekki Lagos,"5,500,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 "," FOR RENT: For rent, can be use for office, Shortlet and staying.... Location... Chevy view.. Read more ",
Chevron Lekki Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 08 Dec 2022 "," FOR RENT: A Luxury and massive 4 bedroom Terrace Duplex with BQ, fully Serviced, Swimming .. Read more ",ServicedNewly Built
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 20 Feb 2023, Added 15 Dec 2022 ", FOR RENT: 3 Bedroom Apartment at Banana island Ikoyi Rent:15m Service charge :3.5m .. Read more ,
Banana Island Ikoyi Lagos,"15,000,000/year","  Updated 20 Feb 2023, Added 15 Dec 2022 ", FOR RENT: 3 Bedroom Apartment at Banana island Ikoyi Rent: N15m Service charge: N3.5m.. Read more ,
Mobile Road Ilaje Ajah Lagos,"700,000/year","  Updated 20 Feb 2023, Added 21 Jan 2023 ", FOR RENT: A mini flat shared apartment with wardrobe pay and park in *Location* Mobile .. Read more ,
Ajao Estate Isolo Ajao Estate Isolo Lagos,"600,000/year","  Updated 20 Feb 2023, Added 17 Jun 2022 "," FOR RENT: Luxury Executive Mini Flat in Ajao Estate. Good road secured environment, tiles.. Read more ",
Sanusi Fafunwa Victoria Island Lagos,"90,000/sqm","  Updated 20 Feb 2023, Added 22 Jun 2022 ", FOR RENT: TO-LET Spacious & furnished office space (90 SQM) in a commercial building a.. Read more ,Serviced
Chevron Lekki Lagos,"2,000,000/year","  Updated 20 Feb 2023, Added 24 Jan 2023 ", FOR RENT: TO-LET FULLY SERVICED & FURNISHED 1 BEDROOM (MINI-FLAT) APARTMENT LOCATIO.. Read more ,Serviced
The Property Is Located At Off Freedom Way Lekki Phase 1 Lekki Phase 1 Lekki Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 22 Mar 2022 ", FOR RENT: An Open Space Front view and Ground floor front view are both available and is a.. Read more ,
Orchid Road Chevron Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 10 Nov 2022 ", FOR RENT: NEWLY  BUILT TASTEFULLY FINISHED SEMI-DETACHED 4 BEDROOM DUPLEX TO LET. LOCAT.. Read more ,Newly Built
Lekki Phase 1 Lekki Lagos,"1,200,000/year","  Updated 20 Feb 2023, Added 04 Jul 2022 ", FOR RENT: An Exquisite Studio apartment available in Lekki Phase 1 (upstairs) Rent:N1.. Read more ,Serviced
Maryland Maryland Ikeja Lagos,"3,000,000/year","  Updated 20 Feb 2023, Added 08 Jul 2022 ", FOR RENT: Spacious 65Sqm commercial space available for rent in Maryland facing the major .. Read more ,
Unilag Estate Road Magodo Kosofe Ikosi Lagos,"900,000/year","  Updated 20 Feb 2023, Added 29 Apr 2022 "," FOR RENT: Newly renovated,clean and decent self compound mini flat in a well secured close.. Read more ",
Magodo Phase 1 Magodo Kosofe Ikosi Lagos,"1,000,000/year","  Updated 20 Feb 2023, Added 12 Sep 2022 ", FOR RENT: Clean and decent mini flat (pay and pack in) inside on of the most secured estat.. Read more ,
Parkview Estate Ikoyi Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Now Lettin 2 units of 3 Bedroom apartment to let in Parkview estate ikoyi. Ren.. Read more ,
Awoyaya Free Trade Zone Ibeju Lekki Lagos,"2,800,000/year","  Updated 20 Feb 2023, Added 16 Dec 2022 "," FOR RENT: 4-bedroom bungalow close to express for residential use, the property comes with.. Read more ",
Osapa London Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 13 Dec 2022 "," FOR RENT: *TO LET IN OSAPA LONDON, LEKKI, LAGOS. *4 bedroom semi-detached duplex plus .. Read more ",
Ikoyi Lagos,"6,500,000/year","  Updated 20 Feb 2023, Added 13 Dec 2022 "," FOR RENT: FOR RENT IN IKOYI 4 units of 3 bedroom apartment for rent, *Owner wants only .. Read more ",
Lekki Phase 1 Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 13 Dec 2022 ", FOR RENT: FOR RENT. 3 Bedroom and 2 bedroom Apartment(furniture will be taken out) -.. Read more ,
Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 16 Dec 2022 "," FOR RENT: *FOR RENT* 3 BEDROOM APARTMENT FOR RENT !!! Location: Lekki Phase 1, Lagos.. Read more ",
Opposite Skymall Sangotedo Ajah Lagos,"2,500,000/year","  Updated 20 Feb 2023, Added 16 Dec 2022 "," FOR RENT: A 3-bedroom terrace @ Peninsula Garden Estate by Blenco Supermarket Opp Skymall,.. Read more ",Serviced
Ikoyi Lagos,"9,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: For Rent 3-bedroom Maisonette Rent: 9 million Naira per annum Other Cha.. Read more ,
Opebi Ikeja Lagos,"18,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: FOR LEASE IN IKEJA: 6 units of 3 bedrooms flat in a compound of it's own alon.. Read more ,
Agungi Lekki Lagos,"4,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: Still available Agungi Semi Direct Letting 3-bedroom Semi-detached duplex at B.. Read more ,
Magodo Gra Phase 2 Kosofe/ikosi Lagos,"128,000,000","  Updated 19 Feb 2023, Added 19 Sep 2022 ", FOR SALE: TASTEFULLY FINISHED 5 BEDROOM SEMI-DETACHED DUPLEX IN A SERENE ESTATE AT MA.. Read more,
Festac Amuwo Odofin Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 "," FOR RENT: PROPERTY TO LET LOCATION: In a secured close-off First Avenue, Festac Town.. Read more ",
Badore Ajah Lagos,"2,500,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 "," FOR RENT: 3 Bedroom terrace duplex with BQ, fully fitted kitchen, and all rooms ensuite, a.. Read more ",
Eden Garden Estate Abraham Adesanya Estate Ajah Lagos,"4,500,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: (Fosa) TO LET:- 4 Bedrooms Fully Detached with one Room and Parlour BQ Locat.. Read more ,
Eko Atlantic Victoria Island Lagos,"25,000,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: TO LET AT ATLANTIC CITY 3-bedroom luxury furnished apartment with a room B/Q .. Read more ,
Thomas Estate Ajah Lagos,"3,800,000/year","  Updated 20 Feb 2023, Added 22 Dec 2022 ", FOR RENT: TO LET... 4 bedroom fully detached duplex available for rent at Thomas Estat.. Read more ,
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 07 Jan 2023 ", FOR RENT: To Let : Newly Built 4 bedroom Semi-Detached Duplex with BQ at Magodo Estate P.. Read more ,
Off Pedro Road Shomolu Lagos,"2,000,000","  Updated 20 Feb 2023, Added 19 Feb 2023 ", FOR RENT: *NOW LETTING OFF PEDRO ROAD* A *Newly* Built modern 2 bedroom flat all room .. Read more ,
Sabo Yaba Lagos,"8,000,000","  Updated 20 Feb 2023, Added 19 Feb 2023 "," FOR RENT: *To Let* This Big Space is Available for Rent!! It can be used for OFFICE, .. Read more ",
Ligali Ayorinde Victoria Island Lagos,"60,000,000","  Updated 20 Feb 2023, Added 19 Feb 2023 ", FOR RENT: *RESTAURANT FOR [email protected] ISLAND-by*   Restaurant | Cafe | Buffet| Bar a.. Read more ,
Ikeja Gra Ikeja Lagos,"6,000,000","  Updated 20 Feb 2023, Added 19 Feb 2023 "," FOR RENT: Letting: Partially Serviced 3 Bed room Flat at GRA, Ikeja • Serviced with Swimm.. Read more ",
Kilo Marsha Surulere Lagos,"3,500,000","  Updated 20 Feb 2023, Added 19 Feb 2023 ", FOR RENT: DIRECT FROM THE MANDATE IN CHARGE GANGAN AS E DEY HOT??????? A serious Coo.. Read more ,
Amuwo Odofin Lagos,"3,500,000","  Updated 20 Feb 2023, Added 19 Feb 2023 ", FOR RENT: *DUPLEX TO LET AT AMUWO ODOFIN:* Executive 4 BRM Duplex+ BQ. ??Off Sheun R.. Read more ,
Adeola Odeku Victoria Island Lagos,"3,000,000/year","  Updated 20 Feb 2023, Added 25 Jan 2023 ", FOR RENT: *SEMI-DIRECT LETTING *FURNISHED & SERVICE APARTMENT @ VICTORIA ISLAND 1bedro.. Read more ,
Lekki Lagos,"6,500,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 "," FOR RENT: TO LET 3 BEDROOM MAISONETTE Location: Lekki Phase 1, Lagos Rent: 7m ask.. Read more ",
Lekki Lagos,"5,500,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: *Direct brief. Fully furnished 2 bedroom flat apartment. Fully serviced with.. Read more ,Furnished
Lekki Lagos,"13,500,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: *5 BEDROOM DETACHED HOUSE WITH 2 ROOMS BQ WITH AMPLE PARKING SPACE PURPOSE:.. Read more ,
Oniru Victoria Island Lagos,"7,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 "," FOR RENT: *TO LET IN ONIRU, VICTORIA ISLAND, LAGOS *5 Bedrooms Terrace Duplex With BQ .. Read more ",
Lekki Lagos,"12,000,000/year","  Updated 20 Feb 2023, Added 09 Feb 2023 ", FOR RENT: *TO LEASE TALKING TO MANDATE *A NEWLY BUILT LUXURIOUS 4 BEDROOM DETACH HOUSE.. Read more ,
Ikate Lekki Lagos,"6,500,000/year","  Updated 20 Feb 2023, Added 14 Nov 2022 "," FOR RENT: *DUPLEX FOR RENT - IKATE, LEKKI Brand new 4 Bedrooms terrace duplex plus 1 ro.. Read more ",
Ikeja Lagos,"30,000,000/year","  Updated 20 Feb 2023, Added 14 Nov 2022 ", FOR RENT: *DIRECT LETTING: Tastefully furnished and partially furnished 7 bedrooms sup.. Read more ,
Chevron Lekki Lagos,"330,000,000","  Updated 15 Feb 2023, Added 11 Aug 2022 ", FOR SALE: Very clean property with a spacious compound (810sqm). Client is relocating an.. Read more,
Sangotedo Ajah Lagos,"1,200,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: 2bedflat for rent in shangotedo inside a gated and secure Estate price 1 1m down.. Read more ,
Off Palace Road Oniru Victoria Island Lagos,"10,000,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Letting/ Lease 12 units of 4 bdrm terrace apartments with a room bq each in a m.. Read more ,
Orchid Road Chevron Lekki Lagos,"2,600,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Three bedroom terrace apartments with BQ and 24hours light @ Orchid road Ren.. Read more ,
Banana Island Ikoyi Lagos,"45,000,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: For rent Newly built five (5) Bedrooms detached duplex with space for the poo.. Read more ,
Orchid Road Chevron Lekki Lagos,"3,800,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: 4-bedroom semi-detached with Bq @ Orchid road Rent: N3.8M Caution 350k .. Read more ,
Ologolo Lekki Lagos,"3,500,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: 2 BEDROOM APARTMENT FOR RENT Price: N3.5m per annum Other Charges : Ag.. Read more ,
Lawanson Surulere Lagos,"700,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 "," FOR RENT: TO-LET A newly renovated 3-bedroom flat with all room ensuite, 2-bedroom flat, .. Read more ",
Off Cmd Road. Magodo Gra Phase 1 Ojodu Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: JUST OUT Tastefully and newly Renovated 3Bedroom Duplex @ Magodo Brooks Esta.. Read more ,
Magodo Gra Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 "," FOR RENT: TO LET: 2 bedroom flat @ Magodo Isheri, Lagos. All rooms en-suite downstairs .. Read more ",
Ikate Lekki Lagos,"6,000,000/year","  Updated 20 Feb 2023, Added 12 Jan 2023 "," FOR RENT: To Let, 3 bedroom semi-detached at Ikate gbangbala Rent: N6m Legal 10% Agen.. Read more ",
Ikoyi Lagos,"35,000,000","  Updated 20 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Direct Brief For lease in Ikoyi along Falomo close off Queen's Drive. Purpo.. Read more ,
Mojisola Onikoyi Estate Ikoyi Lagos,"16,000,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: An exquisite and well finished 5bedroom terrace house ensuite attached with Boys.. Read more ,
Ikoyi Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 06 Jan 2023 ", FOR RENT: FULLY FURNISHED 1 BEDROOM APARTMENT ON GROUND FLOOR (MINI FLAT) RENT;5m SERV.. Read more ,
Ikate Lekki Lagos,"5,000,000/year","  Updated 20 Feb 2023, Added 07 Feb 2023 ", FOR RENT: *AVAILABLE NOW FOR RENT!!! A spacious 2-bedroom flat for rent at Abiola .. Read more ,
Lekki Phase 1 Lekki Lagos,"70,000/sqm","  Updated 20 Feb 2023, Added 15 Aug 2022 ", FOR RENT: 350 sqm open plan office space in Lekki phase1 Price 70k per square metre Se.. Read more ,
Off Providence Street Lekki Phase 1 Lekki Lagos,"1,900,000/year","  Updated 20 Feb 2023, Added 16 Aug 2022 "," FOR RENT: Very clean, decent portable Miniflat in a good location in lekki phase1. Rent:1.. Read more ",
Cmd Road Cmd Road Kosofe Ikosi Lagos,"650,000/year","  Updated 20 Feb 2023, Added 31 Aug 2022 "," FOR RENT: Office Space To Let* *A 90sqm of Office Space* at CMD road, PoP ceiling, 2 toil.. Read more ",
Lekki Phase 1 Lekki Lagos,"1,700,000/year","  Updated 20 Feb 2023, Added 06 Sep 2022 ", FOR RENT: A comfy and furnished Studio apartment available in Lekki Phase 1 Rent:1.7M .. Read more ,Furnished
Lekki Phase 1 Lekki Lagos,"2,500,000/year","  Updated 20 Feb 2023, Added 08 Oct 2022 ", FOR RENT: Discounted for quick letting. A stylish partly furnished one bedroom ensuite Pen.. Read more ,
Off Admiralty Way Lekki Phase 1 Lekki Lagos,"1,500,000/year","  Updated 20 Feb 2023, Added 09 Jun 2022 "," FOR RENT: Mini flat in Lekki Phase 1 1,500,000 rent 500,000 service charge 10% each f.. Read more ",Serviced
River Valley Estate Ojodu Lagos,"700,000/year","  Updated 20 Feb 2023, Added 23 Nov 2022 ", FOR RENT: Mini flat at River valley estate going for N700k Agency: 20% Legal: 10% .. Read more ,
Megamond Estate Ikota Lekki Lagos,"1,500,000/year","  Updated 20 Feb 2023, Added 23 Nov 2022 "," FOR RENT: 1 bedroom Apartment in Sterling Cooperative Rent: N1,500,000 Agency 10.. Read more ",ServicedNewly Built
Ologolo Lekki Lagos,"3,200,000/year","  Updated 20 Feb 2023, Added 18 Dec 2022 ", FOR RENT: JUST OUT!!! Brand New Fully Serviced 2 Bedroom Apartment for rent with 24hrs .. Read more ,ServicedNewly Built
Eko Atlantic Victoria Island Lagos,"10,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: FOR RENT PRIME LOCATION FULLY SERVICED 3 BED APARTMENT WITH SWIMMING POOL AND.. Read more ,
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 20 Feb 2023, Added 28 Jan 2023 ", FOR RENT: *FOR LEASE* 5 Bedroom Fully Detached Duplex with 2Rooms BQ sitting on 400sqm .. Read more ,
By Computer Village Oba Akran Ikeja Lagos,"12,000,000/year","  Updated 20 Feb 2023, Added 28 Sep 2022 ", FOR RENT: FOR LEASE.COMMERCIAL SPACE. SEMI-DIRECT. Office space for lease at Kodesho St.. Read more ,
